event_time,amount,transactions_1h,billing_country_matches,card_age_days,hour_utc,is_fraud
2024-01-21T23:00:00,25.47,11,1,365,23,0
2024-01-22T00:00:00,57.8,3,1,912,0,0
2024-01-22T01:00:00,57.96,4,1,2156,1,0
2024-01-22T02:00:00,14.36,3,1,2288,2,0
2024-01-22T03:00:00,194.19,2,1,1836,3,0
2024-01-22T04:00:00,54.23,6,1,1483,4,0
2024-01-22T05:00:00,26.88,7,1,1751,5,0
2024-01-22T06:00:00,86.85,11,1,2447,6,0
2024-01-22T07:00:00,357.8,6,1,1589,7,0
2024-01-22T08:00:00,29.94,12,1,1476,8,0
2024-01-22T09:00:00,576.22,11,1,1551,9,0
2024-01-22T10:00:00,413.13,8,1,761,10,0
2024-01-22T11:00:00,101.56,10,1,1595,11,0
2024-01-22T12:00:00,87.52,11,1,623,12,0
2024-01-22T13:00:00,165.51,10,1,1543,13,0
2024-01-22T14:00:00,100.49,6,1,210,14,0
2024-01-22T15:00:00,533.53,4,1,1155,15,0
2024-01-22T16:00:00,46.68,7,1,933,16,0
2024-01-22T17:00:00,537.76,8,1,1101,17,0
2024-01-22T18:00:00,164.04,11,1,872,18,0
2024-01-22T19:00:00,16.38,2,1,2112,19,0
2024-01-22T20:00:00,105.07,7,1,2158,20,0
2024-01-22T21:00:00,316.1,10,1,2397,21,0
2024-01-22T22:00:00,149.79,5,1,1014,22,0
2024-01-22T23:00:00,9.98,7,1,336,23,0
2024-01-23T00:00:00,49.91,2,1,2494,0,0
2024-01-23T01:00:00,422.65,7,1,1151,1,0
2024-01-23T02:00:00,75.3,6,1,1297,2,0
2024-01-23T03:00:00,137.86,6,1,1938,3,0
2024-01-23T04:00:00,262.25,12,1,1005,4,0
2024-01-23T05:00:00,236.03,11,1,2080,5,0
2024-01-23T06:00:00,176.55,5,1,2077,6,0
2024-01-23T07:00:00,18.55,11,0,1224,7,0
2024-01-23T08:00:00,215.08,4,1,2012,8,0
2024-01-23T09:00:00,251.91,6,1,2097,9,0
2024-01-23T10:00:00,16.33,11,1,1456,10,0
2024-01-23T11:00:00,229.38,12,0,1987,11,0
2024-01-23T12:00:00,48.55,6,1,644,12,0
2024-01-23T13:00:00,360.05,1,1,2167,13,0
2024-01-23T14:00:00,61.59,7,1,2154,14,0
2024-01-23T15:00:00,20.03,12,1,2384,15,0
2024-01-23T16:00:00,131.56,2,1,145,16,0
2024-01-23T17:00:00,223.31,1,1,578,17,0
2024-01-23T18:00:00,205.55,12,1,1622,18,0
2024-01-23T19:00:00,564.35,2,1,970,19,0
2024-01-23T20:00:00,114.8,8,1,325,20,0
2024-01-23T21:00:00,32.49,8,1,2438,21,0
2024-01-23T22:00:00,124.51,7,1,2481,22,0
2024-01-23T23:00:00,624.66,3,0,459,23,0
2024-01-24T00:00:00,130.35,7,1,2250,0,0
2024-01-24T01:00:00,28.77,9,1,1691,1,0
2024-01-24T02:00:00,80.81,7,1,867,2,0
2024-01-24T03:00:00,325.13,1,1,2056,3,0
2024-01-24T04:00:00,67.5,3,1,856,4,0
2024-01-24T05:00:00,117.3,2,1,1788,5,0
2024-01-24T06:00:00,429.4,1,1,1138,6,0
2024-01-24T07:00:00,67.69,10,1,1261,7,0
2024-01-24T08:00:00,113.88,10,1,347,8,0
2024-01-24T09:00:00,245.26,12,1,1173,9,0
2024-01-24T10:00:00,752.16,12,1,1283,10,0
2024-01-24T11:00:00,11.36,10,1,585,11,0
2024-01-24T12:00:00,305.79,11,1,2478,12,0
2024-01-24T13:00:00,635.63,1,1,1900,13,0
2024-01-24T14:00:00,110.61,5,1,954,14,0
2024-01-24T15:00:00,50.46,5,1,643,15,0
2024-01-24T16:00:00,54.0,4,1,1381,16,0
2024-01-24T17:00:00,276.68,11,0,1819,17,0
2024-01-24T18:00:00,26.25,6,1,1750,18,0
2024-01-24T19:00:00,55.42,4,1,38,19,0
2024-01-24T20:00:00,142.84,10,0,1888,20,0
2024-01-24T21:00:00,10.62,6,1,1214,21,0
2024-01-24T22:00:00,74.49,9,1,901,22,0
2024-01-24T23:00:00,11.0,6,1,1579,23,0
2024-01-25T00:00:00,76.2,2,1,1897,0,0
2024-01-25T01:00:00,607.02,1,1,2365,1,0
2024-01-25T02:00:00,87.49,6,1,2239,2,0
2024-01-25T03:00:00,261.73,2,1,2361,3,0
2024-01-25T04:00:00,19.2,5,1,207,4,0
2024-01-25T05:00:00,528.97,12,0,565,5,0
2024-01-25T06:00:00,20.63,5,1,1068,6,0
2024-01-25T07:00:00,64.32,12,1,2436,7,0
2024-01-25T08:00:00,177.07,11,1,1502,8,0
2024-01-25T09:00:00,32.85,11,1,2062,9,0
2024-01-25T10:00:00,135.28,12,0,1118,10,0
2024-01-25T11:00:00,312.88,12,1,1394,11,0
2024-01-25T12:00:00,112.41,5,1,49,12,0
2024-01-25T13:00:00,11.36,3,1,176,13,0
2024-01-25T14:00:00,143.56,10,1,995,14,0
2024-01-25T15:00:00,822.88,7,1,930,15,0
2024-01-25T16:00:00,26.01,11,1,2174,16,0
2024-01-25T17:00:00,13.91,6,1,1236,17,0
2024-01-25T18:00:00,603.55,10,1,1650,18,0
2024-01-25T19:00:00,51.82,11,1,625,19,0
2024-01-25T20:00:00,39.96,4,1,2327,20,0
2024-01-25T21:00:00,10.99,1,1,534,21,0
2024-01-25T22:00:00,362.91,6,1,58,22,0
2024-01-25T23:00:00,126.45,10,1,1113,23,0
2024-01-26T00:00:00,119.88,6,1,41,0,0
2024-01-26T01:00:00,614.24,11,1,1427,1,0
2024-01-26T02:00:00,20.25,7,1,850,2,0
2024-01-26T03:00:00,154.82,8,1,2047,3,0
2024-01-26T04:00:00,159.77,7,1,950,4,0
2024-01-26T05:00:00,15.3,1,1,480,5,0
2024-01-26T06:00:00,471.19,10,1,604,6,0
2024-01-26T07:00:00,27.86,7,1,953,7,0
2024-01-26T08:00:00,414.09,12,1,260,8,0
2024-01-26T09:00:00,321.48,8,1,445,9,0
2024-01-26T10:00:00,951.85,7,1,902,10,0
2024-01-26T11:00:00,66.34,5,1,611,11,0
2024-01-26T12:00:00,83.51,1,1,1662,12,0
2024-01-26T13:00:00,37.13,12,1,1467,13,0
2024-01-26T14:00:00,87.09,10,1,2454,14,0
2024-01-26T15:00:00,15.28,3,1,1507,15,0
2024-01-26T16:00:00,570.48,3,1,408,16,0
2024-01-26T17:00:00,33.72,8,1,1097,17,0
2024-01-26T18:00:00,966.76,5,1,929,18,0
2024-01-26T19:00:00,36.07,8,0,562,19,0
2024-01-26T20:00:00,9.43,1,1,431,20,0
2024-01-26T21:00:00,13.84,4,1,1635,21,0
2024-01-26T22:00:00,51.09,7,1,1982,22,0
2024-01-26T23:00:00,72.6,10,1,1445,23,0
2024-01-27T00:00:00,536.48,7,1,129,0,0
2024-01-27T01:00:00,35.48,4,1,997,1,0
2024-01-27T02:00:00,106.1,4,1,1033,2,0
2024-01-27T03:00:00,32.03,11,1,2061,3,0
2024-01-27T04:00:00,14.12,2,1,87,4,0
2024-01-27T05:00:00,385.36,9,1,1247,5,0
2024-01-27T06:00:00,337.87,12,1,381,6,0
2024-01-27T07:00:00,441.39,4,1,1884,7,0
2024-01-27T08:00:00,109.83,5,1,2254,8,0
2024-01-27T09:00:00,664.67,3,1,2412,9,0
2024-01-27T10:00:00,678.43,10,1,2181,10,0
2024-01-27T11:00:00,196.47,5,1,1574,11,0
2024-01-27T12:00:00,107.63,8,1,532,12,0
2024-01-27T13:00:00,20.37,4,0,1165,13,0
2024-01-27T14:00:00,398.98,3,1,2231,14,0
2024-01-27T15:00:00,11.19,3,1,78,15,0
2024-01-27T16:00:00,610.11,8,1,1892,16,0
2024-01-27T17:00:00,118.91,2,1,1041,17,0
2024-01-27T18:00:00,35.47,1,0,173,18,0
2024-01-27T19:00:00,1021.28,7,1,1317,19,0
2024-01-27T20:00:00,11.23,6,1,838,20,0
2024-01-27T21:00:00,11.82,12,1,628,21,0
2024-01-27T22:00:00,212.28,11,1,1139,22,0
2024-01-27T23:00:00,484.76,11,0,125,23,0
2024-01-28T00:00:00,1004.83,3,1,1128,0,0
2024-01-28T01:00:00,165.07,11,1,1797,1,0
2024-01-28T02:00:00,61.72,2,1,1937,2,0
2024-01-28T03:00:00,10.01,8,1,1017,3,0
2024-01-28T04:00:00,121.07,3,1,2405,4,0
2024-01-28T05:00:00,13.45,7,1,1384,5,0
2024-01-28T06:00:00,92.6,2,1,1489,6,0
2024-01-28T07:00:00,194.52,2,1,425,7,0
2024-01-28T08:00:00,83.5,12,1,62,8,0
2024-01-28T09:00:00,1014.97,1,1,2061,9,0
2024-01-28T10:00:00,14.45,9,1,592,10,0
2024-01-28T11:00:00,112.31,4,1,1248,11,0
2024-01-28T12:00:00,892.53,6,0,1139,12,0
2024-01-28T13:00:00,12.32,10,1,1313,13,0
2024-01-28T14:00:00,50.93,3,1,1613,14,0
2024-01-28T15:00:00,583.78,8,1,2311,15,0
2024-01-28T16:00:00,11.63,9,1,243,16,0
2024-01-28T17:00:00,243.27,9,1,2309,17,0
2024-01-28T18:00:00,33.06,8,1,2490,18,0
2024-01-28T19:00:00,13.59,3,1,2344,19,0
2024-01-28T20:00:00,14.85,9,1,2490,20,0
2024-01-28T21:00:00,745.77,5,1,996,21,0
2024-01-28T22:00:00,195.4,11,1,992,22,0
2024-01-28T23:00:00,77.19,7,1,2210,23,0
2024-02-01T00:00:00,15.69,10,1,1083,0,0
2024-02-01T01:00:00,89.01,2,1,1063,1,0
2024-02-01T02:00:00,20.64,6,1,1574,2,0
2024-02-01T03:00:00,32.54,10,1,65,3,0
2024-02-01T04:00:00,16.16,12,1,229,4,0
2024-02-01T05:00:00,17.66,11,1,213,5,0
2024-02-01T06:00:00,78.16,8,1,391,6,0
2024-02-01T07:00:00,20.0,12,1,1428,7,0
2024-02-01T08:00:00,623.06,9,1,237,8,0
2024-02-01T09:00:00,169.87,9,1,543,9,0
2024-02-01T10:00:00,70.85,6,1,1743,10,0
2024-02-01T11:00:00,120.42,6,1,1913,11,0
2024-02-01T12:00:00,36.43,9,1,2194,12,0
2024-02-01T13:00:00,167.85,8,1,1581,13,0
2024-02-01T14:00:00,1014.76,2,1,1389,14,0
2024-02-01T15:00:00,234.13,7,1,2203,15,0
2024-02-01T16:00:00,320.65,8,1,1127,16,0
2024-02-01T17:00:00,101.68,11,1,1220,17,0
2024-02-01T18:00:00,672.09,5,1,1206,18,0
2024-02-01T19:00:00,77.29,11,1,1640,19,0
2024-02-01T20:00:00,124.77,6,1,1761,20,0
2024-02-01T21:00:00,250.63,8,1,349,21,0
2024-02-01T22:00:00,20.25,2,1,692,22,0
2024-02-01T23:00:00,148.66,9,1,1790,23,0
2024-02-02T00:00:00,239.25,1,1,1636,0,0
2024-02-02T01:00:00,839.02,1,1,1088,1,0
2024-02-02T02:00:00,15.29,5,1,1848,2,0
2024-02-02T03:00:00,37.29,9,1,1749,3,0
2024-02-02T04:00:00,92.22,1,1,540,4,0
2024-02-02T05:00:00,16.06,2,1,2326,5,0
2024-02-02T06:00:00,39.9,9,1,2289,6,0
2024-02-02T07:00:00,232.32,3,0,1352,7,0
2024-02-02T08:00:00,155.16,6,1,1349,8,0
2024-02-02T09:00:00,229.13,12,1,2381,9,0
2024-02-02T10:00:00,414.02,10,1,1327,10,0
2024-02-02T11:00:00,12.56,7,1,1976,11,0
2024-02-02T12:00:00,634.19,4,1,262,12,0
2024-02-02T13:00:00,17.67,3,1,195,13,0
2024-02-02T14:00:00,509.8,6,1,1610,14,0
2024-02-02T15:00:00,676.29,5,1,1765,15,0
2024-02-02T16:00:00,15.07,5,1,108,16,0
2024-02-02T17:00:00,20.68,12,1,795,17,0
2024-02-02T18:00:00,10.29,6,1,2084,18,0
2024-02-02T19:00:00,48.47,7,1,1881,19,0
2024-02-02T20:00:00,28.19,8,1,481,20,0
2024-02-02T21:00:00,65.62,5,1,1042,21,0
2024-02-02T22:00:00,25.47,9,1,525,22,0
2024-02-02T23:00:00,186.91,7,1,1445,23,0
2024-02-03T00:00:00,11.2,6,1,1476,0,0
2024-02-03T01:00:00,11.17,10,1,1455,1,0
2024-02-03T02:00:00,32.13,12,1,838,2,0
2024-02-03T03:00:00,18.08,9,1,1228,3,0
2024-02-03T04:00:00,161.23,1,1,1112,4,0
2024-02-03T05:00:00,312.6,6,1,123,5,0
2024-02-03T06:00:00,141.11,9,1,1767,6,0
2024-02-03T07:00:00,25.16,3,1,1727,7,0
2024-02-03T08:00:00,472.73,12,1,598,8,0
2024-02-03T09:00:00,11.47,9,1,116,9,0
2024-02-03T10:00:00,62.65,3,1,111,10,0
2024-02-03T11:00:00,10.24,8,1,2335,11,0
2024-02-03T12:00:00,17.5,11,1,19,12,0
2024-02-03T13:00:00,15.74,7,1,349,13,0
2024-02-03T14:00:00,64.3,9,1,1509,14,0
2024-02-03T15:00:00,481.21,10,1,728,15,0
2024-02-03T16:00:00,90.81,8,1,316,16,0
2024-02-03T17:00:00,112.07,1,1,1535,17,0
2024-02-03T18:00:00,312.93,6,1,904,18,0
2024-02-03T19:00:00,609.83,4,0,1989,19,0
2024-02-03T20:00:00,117.22,1,1,590,20,0
2024-02-03T21:00:00,62.19,9,0,1429,21,0
2024-02-03T22:00:00,1083.13,4,1,2175,22,0
2024-02-03T23:00:00,24.06,2,0,1544,23,0
2024-02-04T00:00:00,12.07,11,1,1572,0,0
2024-02-04T01:00:00,40.34,11,1,2432,1,0
2024-02-04T02:00:00,273.72,6,0,1516,2,0
2024-02-04T03:00:00,27.22,5,1,706,3,0
2024-02-04T04:00:00,116.71,1,1,1313,4,0
2024-02-04T05:00:00,12.88,7,1,1490,5,0
2024-02-04T06:00:00,351.2,4,1,1340,6,0
2024-02-04T07:00:00,33.19,9,1,1480,7,0
2024-02-04T08:00:00,581.8,4,1,317,8,0
2024-02-04T09:00:00,744.32,6,1,713,9,0
2024-02-04T10:00:00,21.69,2,1,1273,10,0
2024-02-04T11:00:00,423.79,11,1,1308,11,0
2024-02-04T12:00:00,331.0,2,1,1996,12,0
2024-02-04T13:00:00,12.19,1,1,2347,13,0
2024-02-04T14:00:00,9.7,8,1,2343,14,0
2024-02-04T15:00:00,154.87,9,1,1054,15,0
2024-02-04T16:00:00,298.53,2,1,1992,16,0
2024-02-04T17:00:00,18.91,5,1,997,17,0
2024-02-04T18:00:00,22.55,10,1,1962,18,0
2024-02-04T19:00:00,477.34,5,1,2317,19,0
2024-02-04T20:00:00,159.12,10,1,2312,20,0
2024-02-04T21:00:00,18.51,6,1,1774,21,0
2024-02-04T22:00:00,56.83,4,1,1741,22,0
2024-02-04T23:00:00,165.12,12,1,2315,23,0
2024-02-05T00:00:00,664.43,10,1,1819,0,0
2024-02-05T01:00:00,841.24,7,1,1909,1,0
2024-02-05T02:00:00,22.77,3,1,380,2,0
2024-02-05T03:00:00,583.75,10,1,399,3,0
2024-02-05T04:00:00,89.75,8,1,1705,4,0
2024-02-05T05:00:00,23.49,5,0,149,5,0
2024-02-05T06:00:00,325.76,5,0,2345,6,0
2024-02-05T07:00:00,22.63,2,1,100,7,0
2024-02-05T08:00:00,34.37,10,1,2432,8,0
2024-02-05T09:00:00,166.18,2,1,1880,9,0
2024-02-05T10:00:00,570.54,7,0,1745,10,0
2024-02-05T11:00:00,143.68,1,1,1338,11,0
2024-02-05T12:00:00,16.88,4,1,649,12,0
2024-02-05T13:00:00,325.36,11,1,1621,13,0
2024-02-05T14:00:00,22.21,11,1,381,14,0
2024-02-05T15:00:00,94.38,7,1,708,15,0
2024-02-05T16:00:00,24.81,4,0,1502,16,0
2024-02-05T17:00:00,19.53,1,1,1883,17,0
2024-02-05T18:00:00,48.08,6,1,718,18,0
2024-02-05T19:00:00,87.14,10,0,1823,19,0
2024-02-05T20:00:00,59.14,12,1,436,20,0
2024-02-05T21:00:00,27.35,8,1,386,21,0
2024-02-05T22:00:00,1029.9,1,1,631,22,0
2024-02-05T23:00:00,53.71,3,1,227,23,0
2024-02-06T00:00:00,154.97,3,1,51,0,0
2024-02-06T01:00:00,28.89,5,1,1766,1,0
2024-02-06T02:00:00,18.76,5,1,928,2,0
2024-02-06T03:00:00,105.58,8,1,1311,3,0
2024-02-06T04:00:00,32.72,4,1,1507,4,0
2024-02-06T05:00:00,102.37,7,1,475,5,0
2024-02-06T06:00:00,31.04,5,1,1054,6,0
2024-02-06T07:00:00,98.54,1,1,1698,7,0
2024-02-06T08:00:00,9.52,11,1,2497,8,0
2024-02-06T09:00:00,24.3,11,1,709,9,0
2024-02-06T10:00:00,190.89,11,1,124,10,0
2024-02-06T11:00:00,17.86,8,1,531,11,0
2024-02-06T12:00:00,21.22,3,1,1058,12,0
2024-02-06T13:00:00,142.99,11,1,2437,13,0
2024-02-06T14:00:00,24.45,5,1,1151,14,0
2024-02-06T15:00:00,9.29,8,0,2098,15,0
2024-02-06T16:00:00,47.39,1,1,2129,16,0
2024-02-06T17:00:00,28.81,2,1,2380,17,0
2024-02-06T18:00:00,510.34,8,1,129,18,0
2024-02-06T19:00:00,77.93,6,0,405,19,0
2024-02-06T20:00:00,120.34,4,1,1763,20,0
2024-02-06T21:00:00,13.68,12,1,1263,21,0
2024-02-06T22:00:00,130.73,6,1,1825,22,0
2024-02-06T23:00:00,9.64,4,1,1570,23,0
2024-02-07T00:00:00,49.45,10,1,968,0,0
2024-02-07T01:00:00,900.51,12,1,1034,1,0
2024-02-07T02:00:00,1057.53,8,1,987,2,0
2024-02-07T03:00:00,792.22,2,1,673,3,0
2024-02-07T04:00:00,82.17,9,1,2352,4,0
2024-02-07T05:00:00,65.24,10,1,1432,5,0
2024-02-07T06:00:00,32.44,9,1,655,6,0
2024-02-07T07:00:00,20.43,8,1,2284,7,0
2024-02-07T08:00:00,21.15,8,1,2350,8,0
2024-02-07T09:00:00,125.55,4,1,1375,9,0
2024-02-07T10:00:00,165.46,5,1,2219,10,0
2024-02-07T11:00:00,57.62,7,1,181,11,0
2024-02-07T12:00:00,261.06,12,1,917,12,0
2024-02-07T13:00:00,40.95,2,1,895,13,0
2024-02-07T14:00:00,28.57,4,1,912,14,0
2024-02-07T15:00:00,68.5,1,1,1425,15,0
2024-02-07T16:00:00,10.49,9,1,243,16,0
2024-02-07T17:00:00,296.95,3,1,1788,17,0
2024-02-07T18:00:00,34.61,9,1,219,18,0
2024-02-07T19:00:00,13.15,3,1,706,19,0
2024-02-07T20:00:00,32.06,3,1,499,20,0
2024-02-07T21:00:00,928.22,4,1,778,21,0
2024-02-07T22:00:00,698.48,9,1,1069,22,0
2024-02-07T23:00:00,115.8,8,1,1991,23,0
2024-02-08T00:00:00,468.07,2,1,2491,0,0
2024-02-08T01:00:00,608.23,1,1,430,1,0
2024-02-08T02:00:00,15.61,7,1,1738,2,0
2024-02-08T03:00:00,188.43,6,1,1312,3,0
2024-02-08T04:00:00,276.86,11,1,1784,4,0
2024-02-08T05:00:00,78.35,2,0,1585,5,0
2024-02-08T06:00:00,10.03,12,1,1528,6,0
2024-02-08T07:00:00,737.65,10,1,376,7,0
2024-02-08T08:00:00,717.36,10,0,639,8,0
2024-02-08T09:00:00,455.94,11,0,933,9,0
2024-02-08T10:00:00,26.41,1,1,370,10,0
2024-02-08T11:00:00,659.68,10,1,880,11,0
2024-02-08T12:00:00,181.1,7,1,1617,12,0
2024-02-08T13:00:00,10.41,5,1,550,13,0
2024-02-08T14:00:00,13.05,4,1,909,14,0
2024-02-08T15:00:00,160.29,1,1,613,15,0
2024-02-08T16:00:00,725.78,12,1,1194,16,0
2024-02-08T17:00:00,43.03,1,1,1429,17,0
2024-02-08T18:00:00,11.74,11,1,2255,18,0
2024-02-08T19:00:00,751.1,6,1,767,19,0
2024-02-08T20:00:00,207.27,7,0,1315,20,0
2024-02-08T21:00:00,10.5,9,0,699,21,0
2024-02-08T22:00:00,561.36,2,1,2394,22,0
2024-02-08T23:00:00,10.25,3,0,1905,23,0
2024-02-09T00:00:00,225.35,4,0,443,0,0
2024-02-09T01:00:00,346.23,4,1,1924,1,0
2024-02-09T02:00:00,920.54,6,0,530,2,0
2024-02-09T03:00:00,255.2,1,1,218,3,0
2024-02-09T04:00:00,22.82,3,1,1374,4,0
2024-02-09T05:00:00,12.94,9,1,1399,5,0
2024-02-09T06:00:00,887.43,6,1,2410,6,0
2024-02-09T07:00:00,22.47,4,1,2119,7,0
2024-02-09T08:00:00,219.03,10,1,622,8,0
2024-02-09T09:00:00,165.31,2,1,266,9,0
2024-02-09T10:00:00,96.61,4,0,1165,10,0
2024-02-09T11:00:00,579.15,11,1,330,11,0
2024-02-09T12:00:00,241.66,2,0,2231,12,0
2024-02-09T13:00:00,138.98,6,1,815,13,0
2024-02-09T14:00:00,208.36,8,1,887,14,0
2024-02-09T15:00:00,687.36,2,1,1580,15,0
2024-02-09T16:00:00,183.5,10,1,1514,16,0
2024-02-09T17:00:00,767.31,9,1,603,17,0
2024-02-09T18:00:00,24.92,4,1,1796,18,0
2024-02-09T19:00:00,251.78,6,1,1751,19,0
2024-02-09T20:00:00,44.37,1,1,249,20,0
2024-02-09T21:00:00,59.59,3,1,2405,21,0
2024-02-09T22:00:00,21.9,4,1,1963,22,0
2024-02-09T23:00:00,12.91,6,1,377,23,0
2024-02-10T00:00:00,156.12,4,1,660,0,0
2024-02-10T01:00:00,36.37,1,1,1214,1,0
2024-02-10T02:00:00,225.21,2,1,116,2,0
2024-02-10T03:00:00,979.95,3,1,2083,3,0
2024-02-10T04:00:00,15.64,4,1,1677,4,0
2024-02-10T05:00:00,359.37,4,1,2052,5,0
2024-02-10T06:00:00,11.01,3,1,1228,6,0
2024-02-10T07:00:00,12.97,12,1,513,7,0
2024-02-10T08:00:00,119.92,7,1,1683,8,0
2024-02-10T09:00:00,17.55,3,1,1115,9,0
2024-02-10T10:00:00,156.22,12,1,2043,10,0
2024-02-10T11:00:00,48.36,8,1,996,11,0
2024-02-10T12:00:00,48.88,12,1,2008,12,0
2024-02-10T13:00:00,301.4,4,1,2167,13,0
2024-02-10T14:00:00,337.67,4,1,1929,14,0
2024-02-10T15:00:00,568.35,12,1,1610,15,0
2024-02-10T16:00:00,77.19,8,1,397,16,0
2024-02-10T17:00:00,717.48,12,1,1122,17,1
2024-02-10T18:00:00,53.92,3,1,1697,18,0
2024-02-10T19:00:00,14.86,11,1,149,19,0
2024-02-10T20:00:00,246.04,10,1,1742,20,0
2024-02-10T21:00:00,76.34,11,1,2224,21,0
2024-02-10T22:00:00,11.8,4,0,2344,22,0
2024-02-10T23:00:00,917.05,3,1,1141,23,0
2024-02-11T00:00:00,85.26,2,1,973,0,0
2024-02-11T01:00:00,26.01,7,1,96,1,0
2024-02-11T02:00:00,44.39,4,1,689,2,0
2024-02-11T03:00:00,10.73,12,1,1386,3,0
2024-02-11T04:00:00,683.76,7,0,1687,4,0
2024-02-11T05:00:00,15.44,4,1,819,5,0
2024-02-11T06:00:00,496.6,4,1,1005,6,0
2024-02-11T07:00:00,9.37,8,0,1481,7,0
2024-02-11T08:00:00,258.46,9,1,2076,8,0
2024-02-11T09:00:00,74.65,9,0,230,9,0
2024-02-11T10:00:00,41.82,10,1,2291,10,0
2024-02-11T11:00:00,36.97,12,1,670,11,0
2024-02-11T12:00:00,345.22,11,1,669,12,0
2024-02-11T13:00:00,139.0,3,1,2055,13,0
2024-02-11T14:00:00,12.22,12,1,1398,14,0
2024-02-11T15:00:00,34.74,7,1,707,15,0
2024-02-11T16:00:00,70.78,3,1,815,16,0
2024-02-11T17:00:00,662.59,5,1,1907,17,0
2024-02-11T18:00:00,350.8,2,1,180,18,0
2024-02-11T19:00:00,47.3,6,1,893,19,0
2024-02-11T20:00:00,14.44,6,1,2475,20,0
2024-02-11T21:00:00,766.43,6,1,1970,21,0
2024-02-11T22:00:00,232.49,3,1,1606,22,0
2024-02-11T23:00:00,104.54,6,1,1185,23,0
2024-02-12T00:00:00,37.94,8,1,2335,0,0
2024-02-12T01:00:00,402.61,9,1,1960,1,0
2024-02-12T02:00:00,980.65,11,1,305,2,0
2024-02-12T03:00:00,279.27,5,1,2409,3,0
2024-02-12T04:00:00,965.18,3,1,2393,4,0
2024-02-12T05:00:00,397.09,1,1,1812,5,0
2024-02-12T06:00:00,41.26,9,1,1272,6,0
2024-02-12T07:00:00,268.11,11,1,859,7,0
2024-02-12T08:00:00,766.86,6,1,1981,8,0
2024-02-12T09:00:00,115.84,7,1,2114,9,0
2024-02-12T10:00:00,81.08,9,1,351,10,0
2024-02-12T11:00:00,29.02,10,1,1810,11,0
2024-02-12T12:00:00,287.63,2,1,9,12,0
2024-02-12T13:00:00,246.96,7,1,1885,13,0
2024-02-12T14:00:00,42.35,7,1,237,14,0
2024-02-12T15:00:00,424.42,6,1,506,15,0
2024-02-12T16:00:00,47.7,12,1,1253,16,0
2024-02-12T17:00:00,35.87,2,0,309,17,0
2024-02-12T18:00:00,337.61,1,1,1554,18,0
2024-02-12T19:00:00,521.04,2,1,1602,19,0
2024-02-12T20:00:00,65.97,9,1,1008,20,0
2024-02-12T21:00:00,223.49,12,1,1667,21,0
2024-02-12T22:00:00,12.38,1,1,1305,22,0
2024-02-12T23:00:00,214.04,3,1,1637,23,0
2024-02-13T00:00:00,24.4,2,1,2311,0,0
2024-02-13T01:00:00,700.77,5,1,1737,1,0
2024-02-13T02:00:00,510.62,9,1,1463,2,0
2024-02-13T03:00:00,35.71,3,0,622,3,0
2024-02-13T04:00:00,84.42,12,1,1976,4,0
2024-02-13T05:00:00,788.38,4,1,1647,5,0
2024-02-13T06:00:00,233.86,7,1,589,6,0
2024-02-13T07:00:00,39.72,12,1,1354,7,0
2024-02-13T08:00:00,10.56,11,0,1057,8,0
2024-02-13T09:00:00,46.07,2,1,1078,9,0
2024-02-13T10:00:00,412.87,5,1,517,10,0
2024-02-13T11:00:00,17.76,12,1,1726,11,0
2024-02-13T12:00:00,961.39,6,1,705,12,0
2024-02-13T13:00:00,15.23,3,1,2218,13,0
2024-02-13T14:00:00,257.81,7,1,864,14,0
2024-02-13T15:00:00,157.08,4,0,1612,15,0
2024-02-13T16:00:00,448.92,4,1,1016,16,0
2024-02-13T17:00:00,10.81,7,1,2138,17,0
2024-02-13T18:00:00,38.22,6,0,1556,18,0
2024-02-13T19:00:00,139.64,5,1,932,19,0
2024-02-13T20:00:00,432.64,11,1,1111,20,0
2024-02-13T21:00:00,292.46,11,1,2399,21,0
2024-02-13T22:00:00,52.14,8,1,290,22,0
2024-02-13T23:00:00,36.49,2,1,1065,23,0
2024-02-14T00:00:00,194.23,7,1,2377,0,0
2024-02-14T01:00:00,53.14,11,1,2015,1,0
2024-02-14T02:00:00,546.6,9,1,1725,2,0
2024-02-14T03:00:00,23.53,3,1,1250,3,0
2024-02-14T04:00:00,70.37,2,1,1527,4,0
2024-02-14T05:00:00,27.42,12,1,715,5,0
2024-02-14T06:00:00,336.09,4,1,23,6,0
2024-02-14T07:00:00,9.33,1,1,2356,7,0
2024-02-14T08:00:00,77.23,7,1,1426,8,0
2024-02-14T09:00:00,121.64,12,1,2297,9,0
2024-02-14T10:00:00,209.94,11,1,1431,10,0
2024-02-14T11:00:00,264.89,5,1,1668,11,0
2024-02-14T12:00:00,86.84,11,0,845,12,0
2024-02-14T13:00:00,27.42,2,1,1611,13,0
2024-02-14T14:00:00,269.1,4,0,396,14,0
2024-02-14T15:00:00,237.97,7,1,151,15,0
2024-02-14T16:00:00,152.72,8,1,1706,16,0
2024-02-14T17:00:00,224.27,2,1,2327,17,0
2024-02-14T18:00:00,11.71,11,1,2338,18,0
2024-02-14T19:00:00,16.3,8,1,1056,19,0
2024-02-14T20:00:00,129.85,12,1,687,20,0
2024-02-14T21:00:00,9.75,11,1,1229,21,0
2024-02-14T22:00:00,67.25,3,0,1078,22,0
